"","date","text","rt"
"1",2014-11-20,"RT @viewfromthecave: Insightful reporting on the messy #Ebola response in #Liberia and how the lack of coordination is causing problems htt…",TRUE
"2",2014-11-20,"HIPAAHosting: RT BloombergLaw: Does an #Ebola Outbreak Trump the #HIPAA #Privacy Rule? http://t.co/e7BteExK2Z http://t.co/vW3UkPqelo ...",FALSE
"3",2014-11-20,"RT @nancylindborg: In West Africa, tomorrow’s economy depends on today’s investment. #Ebola  @USAID http://t.co/SA2UkbiwNu",TRUE
"4",2014-11-20,"RT @deluque: Alguien me puede explicar por qué a los médicos que se infectan con #Ebola en Africa los llevan a Ginebra a tratarse y a los a…",TRUE
"5",2014-11-20,"NT-NL News: #Ebola Crisis Update - http://t.co/GNiT14Zot7 #ntnlife",FALSE
"6",2014-11-20,"RT @europapress: AMPLIAMOS: Posible nuevo caso de #Ébola en España: Repatrían a una cooperante desde #Malí http://t.co/yXXjg4SEvX http://t.…",TRUE
"7",2014-11-20,"Brooklyn Man Who Returned From West Africa Hospitalized With #Ebola -Like Symptoms  http://t.co/UDlGN9XsJb via @ #Obola #Gruber",FALSE
"8",2014-11-20,"RT @europapress: AMPLIAMOS: Posible nuevo caso de #Ébola en España: Repatrían a una cooperante desde #Malí http://t.co/yXXjg4SEvX http://t.…",TRUE
"9",2014-11-20,"@EkowEshun criticism of @BandAid30 on #bbctw and blaming of #Africa ills on #colonialism will bring real comfort to #Ebola sufferers tonight",FALSE
"10",2014-11-20,"@RzoRBeast @TheFuryYT @Mast3er_B4T3Zz @xLiaamGB @EUGz_MULTiSHoTZ sorry Mr GB !!! #Ebola",FALSE
"11",2014-11-20,"RT @InterActionOrg: InterAction CEO on #Ebola: Int'l community needs to remain vigilant. We are in this for the long haul. http://t.co/bNCA…",TRUE
"12",2014-11-20,"RT @psymun: #bestfriends #forlife #michellebranch #ebola http://t.co/kAjURINBqh",TRUE
"13",2014-11-20,"RT @europapress: AMPLIAMOS: Posible nuevo caso de #Ébola en España: Repatrían a una cooperante desde #Malí http://t.co/yXXjg4SEvX http://t.…",TRUE
"14",2014-11-20,"#Ebola Officials downplay debates over Ebola aid response - Mississippi News Now http://t.co/pWxqI3agYp",FALSE
"15",2014-11-20,"RT @irinnews: Bringing #Ebola testing up to speed http://t.co/ZbU4UQav6i http://t.co/e4RhscCHW0",TRUE
"16",2014-11-20,"RT @FollowEbola: Person From Mali Isolated At Bellevue Hospital Tests Negative For #Ebola. http://t.co/ynbstgZPgP",TRUE
"17",2014-11-20,"#Ebola Mali Ebola crisis deepens with doctor's death - Columbus Ledger-Enquirer http://t.co/s1pb63BgTu",FALSE
"18",2014-11-20,"#Ebola Immigrants from Ebola countries won't be sent home - Danbury News Times http://t.co/IgA20iMQ2K",FALSE
"19",2014-11-20,"#Ebola Mali Ebola crisis deepens with doctor's death - Columbus Ledger-Enquirer http://t.co/VvRgDpjWXR",FALSE
"20",2014-11-20,"#Ebola Immigrants from Ebola countries won't be sent home - Danbury News Times http://t.co/3funWxVjP3",FALSE
"21",2014-11-20,"RT @PIH: INTERVIEW #Boston doctor returns to the front lines of the #Ebola fight   http://t.co/Vec76R88az via @NBCNews",TRUE
"22",2014-11-20,"RT @BBCWorld: Impact of #Ebola ""means half of all workers have lost their jobs"" in Liberia http://t.co/KJ7o0PlDVz http://t.co/cKdRXJEx6C",TRUE
"23",2014-11-20,"RT @setiogi: #Geneva receiving #Ebola patient: Late night arrival
(red light on last pic was light from the air ambulance) http://t.co/IUQ5…",TRUE
"24",2014-11-20,"RT @viewfromthecave: While it may have taken the international community too long to respond to #Ebola, West Africans acted immediately htt…",TRUE
"25",2014-11-20,"RT @k0diak314: So apparently owning a #gun is worse than #ebola and we need to be quarantined? #gunsense #guncontrol #fail http://t.co/JBv5…",TRUE
"26",2014-11-20,"RT @woweegoodstuff: STOP shitting in the streets and START washing your hands. #Ebola #bbctw",TRUE
"27",2014-11-20,"Sierra Leone lockdown will not help halt Ebola: MSF http://t.co/piKOVHOphc #Reuters #Africa #Ebola #EbolaOutbreak",FALSE
"28",2014-11-20,"RT @AlertNet: Doctor who treated source of second #Mali #Ebola outbreak dies http://t.co/MRiLh2Ed62",TRUE
"29",2014-11-20,"RT @ParraV: Ouf. RT @AlertNet: Doctor who treated source of second #Mali #Ebola outbreak dies http://t.co/wrf2RXIXqp",TRUE
"30",2014-11-20,"RT @bbcthisweek: Filming for #bbctw where @EkowEshun will talk #Ebola #Africa #BandAid30 &amp; then joins @afneil in studio Thu 11.35pm http://…",TRUE
"31",2014-11-20,"@Barakacity on a fait de beaux stade pour rien #CAN2015 #ebola  ou lieux de faire des puits des hôpitaux.....",FALSE
"32",2014-11-20,"#GOP hysteria machine: #EBOLA! #BENGHAZI! #IMMIGRATION! #OBAMACARE! The fake outrage machine never fucking shuts up.",FALSE
"33",2014-11-20,"Sierra Leone lockdown will not help halt Ebola: MSF http://t.co/AzA0Pwsg4y #Reuters #Africa #Ebola #EbolaOutbreak",FALSE
"34",2014-11-20,"Sierra Leone lockdown will not help halt Ebola: MSF http://t.co/TCblRLdoUx #Reuters #Africa #Ebola #EbolaOutbreak",FALSE
