"","date","text","rt"
"1",2014-12-19,"RT @Ostrov_A: Proud #Israel is world's largest contributor per capita to fighting #Ebola, donating $8.75m. @IsraelinUN @IsraelMFA http://t.…",TRUE
"2",2014-12-19,"@nowthisnews About:#Ebola:http://t.co/RrPHYAeKLi #ALS:http://t.co/3vKczje3zT",FALSE
"3",2014-12-19,"UN Commission asks for debt forgiveness for countries hit with #Ebola epidemic. http://t.co/lQjXLFdhXo Probably a good idea, all given.",FALSE
"4",2014-12-19,"RT @MittRomney: .@SonyPictures don’t cave, fight: release @TheInterview free online globally. Ask viewers for voluntary $5 contribution to …",TRUE
"5",2014-12-19,"RT @UnSahel: Ban visits #Ebola-hit West #Africa, says zero cases “must be everyone’s goal” @UN_News_Centre
http://t.co/BIpKUHW7gc http://t.…",TRUE
"6",2014-12-19,"News: Government of Canada announces on-the-ground support for the Ebola outbreak response in ...: OTTA... http://t.co/bNIPu6S8gU #ebola",FALSE
"7",2014-12-19,"News: UN 'cautiously optimistic' Ebola outbreak can be defeated: United Nations Secretary-General Ban K... http://t.co/0pB2Fv78mQ #ebola",FALSE
"8",2014-12-19,"RT @UnSahel: Ban visits #Ebola-hit West #Africa, says zero cases “must be everyone’s goal” @UN_News_Centre
http://t.co/BIpKUHW7gc http://t.…",TRUE
"9",2014-12-19,"RT @UnSahel: Ban visits #Ebola-hit West #Africa, says zero cases “must be everyone’s goal” @UN_News_Centre
http://t.co/BIpKUHW7gc http://t.…",TRUE
"10",2014-12-19,"RT @MittRomney: .@SonyPictures don’t cave, fight: release @TheInterview free online globally. Ask viewers for voluntary $5 contribution to …",TRUE
"11",2014-12-19,"RT @KentPage: #Ebola survivor Jusif now works with ebola orphans: It's my pleasure to work here, I know how they feel v/@unicefsl http://t.…",TRUE
"12",2014-12-19,"@BuzzFeedNews About:#Ebola:http://t.co/RrPHYAeKLi #ALS:http://t.co/3vKczje3zT",FALSE
"13",2014-12-19,"Gathering virus samples does presume that you're finding all places of disease-we know that's not true. Sooo... #Ebola",FALSE
"14",2014-12-19,"RT @ebolaradar: Ebola-Stricken Families to Receive Cash Payments - http://t.co/cDgl1E2ith #ebola",TRUE
"15",2014-12-19,"I starting to not like my clone #halloween #edit #Ebola #meandme #idk #Bored #funny #clone #shutup #hate #s... https://t.co/7yCm8xA739",FALSE
"16",2014-12-19,"University of Chicago Medical Center checking patient for #Ebola virus. http://t.co/lqcWcfc1uI",FALSE
"17",2014-12-19,"RT @thesethbishop: I'm so sick right now :/ if I got Ebola and die there better be twerking at my funeral #Ebola",TRUE
"18",2014-12-19,"Now, that said, I think there's a HUGE flaw in the methodology reported here: it doesn't account for people lying, hiding bodies. #Ebola",FALSE
"19",2014-12-19,"RT @UNICEF: ""I felt like I was born again"" #Ebola survivor Jusif now works at centre for children orphaned by disease. @UNICEFSL http://t.c…",TRUE
"20",2014-12-19,"RT @MittRomney: .@SonyPictures don’t cave, fight: release @TheInterview free online globally. Ask viewers for voluntary $5 contribution to …",TRUE
"21",2014-12-19,"RT @KentPage: #Ebola survivor Jusif now works with ebola orphans: It's my pleasure to work here, I know how they feel v/@unicefsl http://t.…",TRUE
"22",2014-12-19,"@vicenews About:#Ebola:http://t.co/RrPHYAeKLi #ALS:http://t.co/3vKczje3zT",FALSE
"23",2014-12-19,"RT @MittRomney: .@SonyPictures don’t cave, fight: release @TheInterview free online globally. Ask viewers for voluntary $5 contribution to …",TRUE
"24",2014-12-19,"I'm not sure if people just don't understand what ""dire"" means, or if there's some other breakdown in communication :/ #Ebola",FALSE
"25",2014-12-19,"RT @PositivelyJoan: Results Are In: The Number One Lie of the Year Is ... http://t.co/K4IgNspKcv Global warming a hoax; #Ebola exaggeration…",TRUE
"26",2014-12-19,"RT @KentPage: #Ebola survivor Jusif now works with ebola orphans: It's my pleasure to work here, I know how they feel v/@unicefsl http://t.…",TRUE
"27",2014-12-19,"Of course, the problem with this is everyone goes ""see this is why we shouldn't listen to CDC dire forecasts, they're wrong!"" #Ebola",FALSE
"28",2014-12-19,"RT @MittRomney: .@SonyPictures don’t cave, fight: release @TheInterview free online globally. Ask viewers for voluntary $5 contribution to …",TRUE
"29",2014-12-19,"RT @MittRomney: .@SonyPictures don’t cave, fight: release @TheInterview free online globally. Ask viewers for voluntary $5 contribution to …",TRUE
"30",2014-12-19,"RT @UnSahel: Ban visits #Ebola-hit West #Africa, says zero cases “must be everyone’s goal” @UN_News_Centre
http://t.co/BIpKUHW7gc http://t.…",TRUE
"31",2014-12-19,"@voxdotcom About:#Ebola:http://t.co/RrPHYAeKLi #ALS:http://t.co/3vKczje3zT",FALSE
"32",2014-12-19,"""Our"" story does not start with #Ebola",FALSE
"33",2014-12-19,"RT @MittRomney: .@SonyPictures don’t cave, fight: release @TheInterview free online globally. Ask viewers for voluntary $5 contribution to …",TRUE
"34",2014-12-19,"RT @AJEnglish: Sierra Leone's 'special forces' #Ebola nurses http://t.co/ydbo5qljGh http://t.co/leOlImZcuv",TRUE
"35",2014-12-19,"#Ebola largely transmits in family groups, hospitals - not randomly, like the flu http://t.co/9X4ipIR7Zf",FALSE
