"","date","text","rt"
"1",2014-12-17,"RT @NEJM: Qualified trainees and faculty seek to provide #Ebola help but face obstacles from their academic med centers. Why? http://t.co/4…",TRUE
"2",2014-12-17,"RT @ChuckBujno: Thank you Pres #Obama 4 great handling of the imaginary #Republican #Ebola Scare Crisis before the election - #GOP tirades …",TRUE
"3",2014-12-17,"RT @FluTrackers: #Guinée - Fria : la maladie #Ebola est confirmée dans la cité de l’alumine http://t.co/wVX8xxMCJI h/t Pathfinder",TRUE
"4",2014-12-17,"Thank you Pres #Obama 4 great handling of the imaginary #Republican #Ebola Scare Crisis before the election - #GOP tirades since evaporated.",FALSE
"5",2014-12-17,"RT @AndyWeberNCB: ""@DrFriedenCDC: Impressive #Ebola command post western area surge in Sierra Leone. http://t.co/QBOc1XhuGA"" Tom, great CDC…",TRUE
"6",2014-12-17,"RT @ONECampaign: What do #Cuba &amp; US already agree on? A strong #Ebola response. See their commitments here &gt;&gt; http://t.co/V427SUttNB http:/…",TRUE
"7",2014-12-17,"RT @MSF_espana: ""Es un catálogo de historias tristes. Con tantos pacientes es fácil perder la noción del tiempo"" @20m #MSF #Ebola http://t.…",TRUE
"8",2014-12-17,"RT @FluTrackers: #Guinée - Fria : la maladie #Ebola est confirmée dans la cité de l’alumine http://t.co/wVX8xxMCJI h/t Pathfinder",TRUE
"9",2014-12-17,"RT FluTrackers: #Guinée - Fria : la maladie #Ebola est confirmée dans la cité de l’alumine http://t.co/3IxoozNFyc h/t Pathfinder",FALSE
"10",2014-12-17,"RT FluTrackers: #Guinea - #Ebola confirmed in the city of Fria http://t.co/YHYsXrN2GJ h/t Pathfinder",FALSE
"11",2014-12-17,"RT FluTrackers: #Maurice - Cas suspect #Ebola en clinique: la procédure d'urgence enclenchée tardivement http://t.co/qNFELpSe0h h/t Pat...",FALSE
"12",2014-12-17,"@HHutch ISIS knows a lot about America. ISIS is also similar to IRIS. Coincidence? #Ebola #JadenSmithTweets",FALSE
"13",2014-12-17,"#Ébola y Ayotzinapa, las noticias más buscadas en el 2014 - El Economista http://t.co/ZYJXlqHkeB",FALSE
"14",2014-12-17,"http://t.co/lDCZEGvM3u Bethesda, MD: Heathcare Worker Not Positive for Ebola in Recent Test #Ebola Alerts, bethesda",FALSE
"15",2014-12-17,"RT @amolrajan: Wrap around today's @Independent has artwork by Tracey Emin for @BandAid30. Buy the song, stop the virus. #Ebola http://t.co…",TRUE
"16",2014-12-17,"#Ebola: UN Secretary-General will visit West Africa to ‘show solidarity with those affected’ - UN News Centre : http://t.co/S2L1y87FJh",FALSE
"17",2014-12-17,"RT @aciprensa: #África: Obispos piden ayuda para hospital católico que combate el #ébola http://t.co/Wa8FJ3UL9x http://t.co/VmIpGl2tMK",TRUE
"18",2014-12-17,"RT @HarvardHPM: Adjunct professor @MichelleM_Mello writes about supporting those who fight #Ebola in @PLOSMedicine: http://t.co/hQDALSkiF0 …",TRUE
"19",2014-12-17,"#Guinée - Fria : la maladie #Ebola est confirmée dans la cité de l’alumine http://t.co/wVX8xxMCJI h/t Pathfinder",FALSE
"20",2014-12-17,"NIH Statement On Early #Ebola Vaccine Trial Data http://t.co/mBIqkFMOTo Hope these will be systematically reviewed with other trials!",FALSE
